"","counts","tfidf","positivity","negativity","sentiment","words"
"3779",5,0.143895987087236,0,0.00875656742556918,0,"rules"
"3780",8,0.630673806622745,0.00525394045534151,0.00875656742556918,0.6,"run"
"3781",2,0.915734693536284,0,0.00350262697022767,0,"rundown"
"3782",1,0.269333733393025,0.00175131348511384,0,Inf,"rung"
"3783",11,0.721277139244132,0.00700525394045534,0.0122591943957968,0.571428571428571,"running"
"3784",1,0.0934423156669678,0.00175131348511384,0,Inf,"runningmade"
"3785",3,0.589387841283252,0.00525394045534151,0,Inf,"runs"
"3786",1,0.339160997606031,0.00175131348511384,0,Inf,"rural"
"3787",2,0.356455496335183,0.00175131348511384,0.00175131348511384,1,"rush"
"3788",4,0.618930651863221,0.00700525394045534,0,Inf,"rushed"
"3789",1,1.30819241933755,0.00175131348511384,0,Inf,"russell"
"3790",6,1.22999958465492,0.00350262697022767,0.00700525394045534,0.5,"ryan"
"3791",1,0.0554990723355324,0,0.00175131348511384,0,"saavy"
"3792",4,0.318333956217804,0.00175131348511384,0.00525394045534151,0.333333333333333,"sad"
"3793",1,0.176102825680055,0,0.00175131348511384,0,"saddened"
"3794",1,0.0418143695678669,0,0.00175131348511384,0,"sadlooking"
"3795",3,0.221830551288035,0.00175131348511384,0.00350262697022767,0.5,"sadly"
"3796",1,0.0224996239198104,0,0.00175131348511384,0,"safe"
"3797",173,5.57553821235793,0.0245183887915937,0.2784588441331,0.0880503144654088,"said"
"3798",1,0.147699144118756,0,0.00175131348511384,0,"sakes"
"3799",3,0.377688415926193,0.00350262697022767,0.00175131348511384,2,"salado"
"3800",18,1.10321568453296,0.00875656742556918,0.0227670753064799,0.384615384615385,"sale"
"3801",106,5.90267312352202,0.0525394045534151,0.133099824868651,0.394736842105263,"sales"
"3802",21,1.60807047220235,0.00525394045534151,0.031523642732049,0.166666666666667,"salesman"
"3803",5,0.667225517334912,0.00175131348511384,0.00700525394045534,0.25,"salesmen"
"3804",2,0.412650869416405,0.00175131348511384,0.00175131348511384,1,"salespeople"
"3805",14,1.65104050049548,0.010507880910683,0.0140105078809107,0.75,"salesperson"
"3806",1,0.0635926870511309,0,0.00175131348511384,0,"salesy"
"3807",1,0.247495863117915,0.00175131348511384,0,Inf,"saleupgrade"
"3808",1,0.0654096209668775,0.00175131348511384,0,Inf,"salvage"
"3809",1,0.436064139779183,0.00175131348511384,0,Inf,"sam"
"3810",1,0.286167091730089,0.00175131348511384,0,Inf,"samples"
"3811",1,0.169580498803016,0,0.00175131348511384,0,"sams"
"3812",14,1.34785309896997,0.0157618213660245,0.00875656742556918,1.8,"samsung"
"3813",3,0.230921075944741,0.00175131348511384,0.00350262697022767,0.5,"san"
"3814",1,0.0285275605463017,0,0.00175131348511384,0,"sandhill"
"3815",1,0.0984660960791704,0,0.00175131348511384,0,"sandisk"
"3816",1,0.069903411720327,0,0.00175131348511384,0,"sandra"
"3817",10,1.60318663114385,0.010507880910683,0.00700525394045534,1.5,"sandy"
"3818",1,0.0497681898661024,0,0.00175131348511384,0,"sans"
"3819",1,0.508741496409047,0.00175131348511384,0,Inf,"santas"
"3820",1,0.179555822262017,0.00175131348511384,0,Inf,"sante"
"3821",6,0.389674337675015,0.010507880910683,0,Inf,"santiago"
"3822",1,0.0663575864881366,0,0.00175131348511384,0,"sarai"
"3823",1,0.0663575864881366,0,0.00175131348511384,0,"sarais"
"3824",1,0.0467211578334839,0,0.00175131348511384,0,"sarcastically"
"3825",1,0.0427913408194525,0,0.00175131348511384,0,"sassy"
"3826",4,0.602995158367242,0.00525394045534151,0.00175131348511384,3,"sat"
"3827",3,0.179154662795871,0.00175131348511384,0.00350262697022767,0.5,"satisfaction"
"3828",2,0.340480567736884,0.00175131348511384,0.00175131348511384,1,"satisfactory"
"3829",4,1.26117985249932,0.00525394045534151,0.00175131348511384,3,"satisfied"
"3830",12,1.25946874926466,0.00700525394045534,0.0140105078809107,0.5,"saturday"
"3831",4,0.178679940202202,0,0.00700525394045534,0,"saul"
"3832",17,1.48765824378449,0.0122591943957968,0.0175131348511384,0.7,"save"
"3833",5,1.3615627049893,0.00700525394045534,0.00175131348511384,4,"saved"
"3834",1,0.436064139779183,0,0.00175131348511384,0,"savers"
"3835",1,0.104060760629123,0.00175131348511384,0,Inf,"saves"
"3836",3,0.329495050694958,0.00175131348511384,0.00350262697022767,0.5,"saving"
"3837",1,0.26163848386751,0.00175131348511384,0,Inf,"savings"
"3838",1,0.416243042516493,0.00175131348511384,0,Inf,"saviorwe"
"3839",2,0.216992363288138,0.00175131348511384,0.00175131348511384,1,"savvy"
"3840",1,0.0558374813131881,0,0.00175131348511384,0,"savy"
"3841",14,0.871682044561137,0.00350262697022767,0.021015761821366,0.166666666666667,"saw"
"3842",57,3.33095467522576,0.0350262697022767,0.0647985989492119,0.540540540540541,"say"
"3843",1,0.0610489795690856,0.00175131348511384,0,Inf,"saygimmie"
"3844",25,1.43328390909533,0.00175131348511384,0.042031523642732,0.0416666666666667,"saying"
"3845",18,0.911910513503549,0.00175131348511384,0.0297723292469352,0.0588235294117647,"says"
"3846",1,0.0579578919959674,0,0.00175131348511384,0,"sayswhat"
"3847",1,0.327048104834387,0,0.00175131348511384,0,"saythese"
"3848",1,0.0418143695678669,0,0.00175131348511384,0,"scab"
"3849",2,0.139806823440654,0,0.00350262697022767,0,"scale"
"3850",5,0.620330780856938,0,0.00875656742556918,0,"scam"
"3851",1,0.0678321995212063,0,0.00175131348511384,0,"scammed"
"3852",1,0.0271731363067147,0,0.00175131348511384,0,"scammer"
"3853",1,0.0906668013402262,0,0.00175131348511384,0,"scared"
"3854",2,0.0607254859451698,0.00175131348511384,0.00175131348511384,1,"scary"
"3855",1,0.0995363797322048,0.00175131348511384,0,Inf,"scathing"
"3856",2,0.0916532693590988,0,0.00350262697022767,0,"scene"
"3857",2,0.142196375539932,0.00175131348511384,0.00175131348511384,1,"scheduled"
"3858",1,0.0497681898661024,0,0.00175131348511384,0,"scheme"
"3859",2,0.212585404982183,0.00175131348511384,0.00175131348511384,1,"school"
"3860",1,0.704411302720219,0,0.00175131348511384,0,"science"
"3861",6,0.330818647903724,0.00875656742556918,0.00175131348511384,5,"score"
"3862",1,0.0284389656377728,0,0.00175131348511384,0,"scores"
"3863",4,0.644462111192902,0.00525394045534151,0.00175131348511384,3,"scottsdale"
"3864",1,0.0418143695678669,0,0.00175131348511384,0,"scowls"
"3865",1,0.457867346768142,0,0.00175131348511384,0,"scratch"
"3866",39,2.03612372956981,0.021015761821366,0.0472854640980736,0.444444444444444,"screen"
"3867",4,0.252338810817909,0.00350262697022767,0.00350262697022767,1,"screens"
"3868",2,0.0638142643579292,0,0.00350262697022767,0,"screw"
"3869",3,0.240357212702442,0.00175131348511384,0.00350262697022767,0.5,"screwed"
"3870",3,0.173510995024206,0.00175131348511384,0.00350262697022767,0.5,"screwing"
"3871",1,0.0453334006701131,0,0.00175131348511384,0,"scrubs"
"3872",1,0.130819241933755,0.00175131348511384,0,Inf,"seamless"
"3873",1,0.150120441563325,0.00175131348511384,0,Inf,"seamlessly"
"3874",2,0.610489795690856,0.00350262697022767,0,Inf,"sean"
"3875",1,0.481965628176992,0,0.00175131348511384,0,"seat"
"3876",2,0.576955210414319,0,0.00350262697022767,0,"seats"
"3877",1,0.0285275605463017,0,0.00175131348511384,0,"seattle"
"3878",22,1.70441706164284,0.010507880910683,0.0280210157618214,0.375,"second"
"3879",6,0.412242784901996,0.00350262697022767,0.00700525394045534,0.5,"seconds"
"3880",1,0.0399884145649032,0,0.00175131348511384,0,"secretly"
"3881",1,0.286167091730089,0.00175131348511384,0,Inf,"sectionpicked"
"3882",1,0.0446699850505505,0,0.00175131348511384,0,"secure"
"3883",2,0.207863594466962,0,0.00350262697022767,0,"security"
"3884",65,3.4573616154297,0.0262697022767075,0.0875656742556918,0.3,"see"
"3885",1,0.0285275605463017,0,0.00175131348511384,0,"seeds"
"3886",1,0.115915783991935,0.00175131348511384,0,Inf,"seeing"
"3887",1,0.128976717399477,0,0.00175131348511384,0,"seek"
"3888",3,0.711853873371489,0,0.00525394045534151,0,"seeking"
"3889",24,2.20513205985316,0.00875656742556918,0.0332749562171629,0.263157894736842,"seem"
"3890",29,2.18228541953778,0.0175131348511384,0.0332749562171629,0.526315789473684,"seemed"
"3891",23,1.92695509160607,0.010507880910683,0.0297723292469352,0.352941176470588,"seems"
"3892",10,1.3085221384712,0.00350262697022767,0.0140105078809107,0.25,"seen"
"3893",1,0.0614587042641802,0,0.00175131348511384,0,"seesawing"
"3894",1,0.339160997606031,0,0.00175131348511384,0,"sega"
"3895",1,0.416243042516493,0.00175131348511384,0,Inf,"select"
"3896",1,0.138747680838831,0.00175131348511384,0,Inf,"selected"
"3897",6,0.790958251311603,0.00875656742556918,0.00175131348511384,5,"selection"
"3898",1,0.19907275946441,0,0.00175131348511384,0,"self"
"3899",1,0.150120441563325,0,0.00175131348511384,0,"selfinvolved"
"3900",41,2.83106910928693,0.00700525394045534,0.0647985989492119,0.108108108108108,"sell"
"3901",1,0.10773349335721,0,0.00175131348511384,0,"seller"
"3902",8,1.37867358885762,0.00175131348511384,0.0122591943957968,0.142857142857143,"selling"
"3903",4,0.535749045550601,0.00175131348511384,0.00525394045534151,0.333333333333333,"sells"
"3904",1,0.138747680838831,0.00175131348511384,0,Inf,"seminar"
"3905",15,1.52826854823698,0,0.0262697022767075,0,"send"
"3906",2,0.796312438928278,0.00175131348511384,0.00175131348511384,1,"sending"
"3907",1,0.060245703522124,0,0.00175131348511384,0,"sends"
"3908",1,0.122097959138171,0,0.00175131348511384,0,"senior"
"3909",1,0.118926583576141,0.00175131348511384,0,Inf,"sensational"
"3910",5,1.12714085256567,0.00350262697022767,0.00525394045534151,0.666666666666667,"sense"
"3911",1,0.0984660960791704,0,0.00175131348511384,0,"sensing"
"3912",1,0.0285275605463017,0,0.00175131348511384,0,"sensitive"
"3913",26,1.85726553012808,0.0122591943957968,0.0332749562171629,0.368421052631579,"sent"
"3914",1,0.0418143695678669,0,0.00175131348511384,0,"sentence"
"3915",1,0.0579578919959674,0,0.00175131348511384,0,"sentences"
"3916",6,0.383518519590162,0.00350262697022767,0.00700525394045534,0.5,"separate"
"3917",1,0.157885291989015,0,0.00175131348511384,0,"seperate"
"3918",2,0.355445524769729,0,0.00350262697022767,0,"sept"
"3919",1,0.218032069889592,0,0.00175131348511384,0,"sergio"
"3920",2,0.0639977135263322,0,0.00350262697022767,0,"series"
"3921",5,0.41164914369191,0.00175131348511384,0.00700525394045534,0.25,"serious"
"3922",16,1.54680365180803,0,0.0280210157618214,0,"seriously"
"3923",2,0.257645630525586,0,0.00350262697022767,0,"serve"
"3924",5,0.845572868801288,0,0.00875656742556918,0,"served"
"3925",1,0.0654096209668775,0.00175131348511384,0,Inf,"servewait"
"3926",2,0.447987770520448,0,0.00350262697022767,0,"serviced"
"3927",1,0.286167091730089,0.00175131348511384,0,Inf,"serviceforgot"
"3928",1,0.109016034944796,0,0.00175131348511384,0,"servicenever"
"3929",15,2.5112201357787,0.010507880910683,0.0157618213660245,0.666666666666667,"services"
"3930",1,0.147699144118756,0,0.00175131348511384,0,"servicesales"
"3931",1,0.0558374813131881,0,0.00175131348511384,0,"servicing"
"3932",2,0.255478445736835,0,0.00350262697022767,0,"serving"
"3933",41,3.02382136806052,0.0350262697022767,0.0367775831873905,0.952380952380952,"set"
"3934",6,1.65811114181871,0.00525394045534151,0.00525394045534151,1,"setting"
"3935",3,0.149329713862334,0.00350262697022767,0.00175131348511384,2,"settings"
"3936",4,0.373543120046462,0.00350262697022767,0.00350262697022767,1,"setup"
"3937",4,0.345112107033727,0.00525394045534151,0.00175131348511384,3,"seven"
"3938",1,0.0497681898661024,0,0.00175131348511384,0,"sever"
"3939",30,2.38212628947996,0.0140105078809107,0.0385288966725044,0.363636363636364,"several"
"3940",1,0.286167091730089,0.00175131348511384,0,Inf,"severance"
"3941",1,0.305244897845428,0,0.00175131348511384,0,"shack"
"3942",4,0.61268356194834,0,0.00700525394045534,0,"shady"
"3943",1,0.0375301103908313,0,0.00175131348511384,0,"shakes"
"3944",3,0.66967067386436,0,0.00525394045534151,0,"shaking"
"3945",1,0.0683384099653944,0.00175131348511384,0,Inf,"shall"
"3946",3,0.388221883152826,0,0.00525394045534151,0,"shame"
"3947",1,0.0995363797322048,0,0.00175131348511384,0,"shape"
"3948",4,0.309447339536896,0.00525394045534151,0.00175131348511384,3,"share"
"3949",1,0.0897779111310083,0,0.00175131348511384,0,"shared"
"3950",1,0.176102825680055,0,0.00175131348511384,0,"shareholder"
"3951",1,0.0872128279558366,0,0.00175131348511384,0,"sharon"
"3952",1,0.0453334006701131,0,0.00175131348511384,0,"shatter"
"3953",3,0.252403759644661,0.00175131348511384,0.00350262697022767,0.5,"shattered"
"3954",1,0.0579578919959674,0,0.00175131348511384,0,"shaved"
"3955",1,0.366293877414514,0.00175131348511384,0,Inf,"shawn"
"3956",1,0.120491407044248,0,0.00175131348511384,0,"shea"
"3957",1,0.140882260544044,0,0.00175131348511384,0,"sheer"
"3958",1,0.0750602207816627,0.00175131348511384,0,Inf,"sheets"
"3959",1,0.0704411302720219,0,0.00175131348511384,0,"shelf"
"3960",1,0.127185374102262,0,0.00175131348511384,0,"shell"
"3961",3,0.685348248503484,0.00350262697022767,0.00175131348511384,2,"shes"
"3962",2,0.159009154029899,0.00175131348511384,0.00175131348511384,1,"shift"
"3963",1,0.11032948114895,0,0.00175131348511384,0,"shifts"
"3964",8,0.576009934548167,0.00175131348511384,0.0122591943957968,0.142857142857143,"ship"
"3965",2,0.590796576475022,0,0.00350262697022767,0,"shipment"
"3966",1,0.0756805531848169,0,0.00175131348511384,0,"shipments"
"3967",14,1.17736075385133,0.00350262697022767,0.021015761821366,0.166666666666667,"shipped"
"3968",2,0.175456448722331,0,0.00350262697022767,0,"shipping"
"3969",1,0.0285275605463017,0,0.00175131348511384,0,"ships"
"3970",2,0.168028974585769,0,0.00350262697022767,0,"shirts"
"3971",7,0.448443254883716,0,0.0122591943957968,0,"shit"
"3972",1,0.0497681898661024,0,0.00175131348511384,0,"shitty"
"3973",1,0.0479442247924756,0,0.00175131348511384,0,"shmo"
"3974",7,0.661218541620967,0.00700525394045534,0.00525394045534151,1.33333333333333,"shock"
"3975",4,0.319350519027086,0,0.00700525394045534,0,"shocked"
"3976",1,0.183146938707257,0.00175131348511384,0,Inf,"shocking"
"3977",1,0.0614587042641802,0,0.00175131348511384,0,"shockingly"
"3978",1,0.0832486085032986,0,0.00175131348511384,0,"shoddy"
"3979",2,0.196516151961977,0,0.00350262697022767,0,"shooting"
"3980",16,0.88554393286698,0.00525394045534151,0.0227670753064799,0.230769230769231,"shop"
"3981",1,0.0944056385088953,0,0.00175131348511384,0,"shopper"
"3982",1,0.0944056385088953,0,0.00175131348511384,0,"shoppers"
"3983",6,0.781184924494609,0.00350262697022767,0.00700525394045534,0.5,"shopping"
"3984",1,0.0285275605463017,0,0.00175131348511384,0,"shops"
"3985",15,1.66498678428639,0.00525394045534151,0.021015761821366,0.25,"short"
"3986",1,0.398145518928819,0,0.00175131348511384,0,"shortage"
"3987",1,0.481965628176992,0.00175131348511384,0,Inf,"shortcuts"
"3988",1,0.0995363797322048,0.00175131348511384,0,Inf,"shortest"
"3989",7,0.862833387191976,0.00175131348511384,0.010507880910683,0.166666666666667,"shortly"
"3990",2,0.354814179044366,0.00175131348511384,0.00175131348511384,1,"shot"
"3991",8,0.951292855791846,0,0.0140105078809107,0,"shouldnt"
"3992",3,0.59368050760564,0.00350262697022767,0.00175131348511384,2,"shouldve"
"3993",4,0.941717179590701,0.00700525394045534,0,Inf,"shout"
"3994",11,1.04682944643003,0.00875656742556918,0.010507880910683,0.833333333333333,"show"
"3995",14,1.52586493073724,0.010507880910683,0.0140105078809107,0.75,"showed"
"3996",5,0.36323867667343,0,0.00875656742556918,0,"showing"
"3997",3,1.82246512964315,0.00350262697022767,0.00175131348511384,2,"shown"
"3998",1,0.0756805531848169,0,0.00175131348511384,0,"showroom"
"3999",4,0.978136971968461,0.00175131348511384,0.00525394045534151,0.333333333333333,"shows"
"4000",1,0.247495863117915,0,0.00175131348511384,0,"shrugged"
"4001",1,0.169580498803016,0,0.00175131348511384,0,"shtty"
"4002",1,0.0934423156669678,0.00175131348511384,0,Inf,"shued"
"4003",6,0.402721368627358,0,0.010507880910683,0,"shut"
"4004",1,0.0640373911563835,0,0.00175131348511384,0,"shutdown"
"4005",1,0.223349925252752,0,0.00175131348511384,0,"shuts"
"4006",1,0.0683384099653944,0.00175131348511384,0,Inf,"shutting"
"4007",1,0.0284389656377728,0,0.00175131348511384,0,"shysters"
"4008",1,0.0693738404194155,0,0.00175131348511384,0,"siblings"
"4009",1,0.100630186102888,0,0.00175131348511384,0,"sick"
"4010",9,0.634903852910887,0.00175131348511384,0.0140105078809107,0.125,"side"
"4011",1,0.0453334006701131,0,0.00175131348511384,0,"sidewalk"
"4012",2,0.151846717844417,0.00175131348511384,0.00175131348511384,1,"sigh"
"4013",1,0.0427913408194525,0,0.00175131348511384,0,"sighed"
"4014",1,0.0427913408194525,0,0.00175131348511384,0,"sighing"
"4015",1,0.0427913408194525,0,0.00175131348511384,0,"sighs"
"4016",2,0.188559234456051,0,0.00350262697022767,0,"sight"
"4017",21,1.43282045516351,0.00700525394045534,0.0297723292469352,0.235294117647059,"sign"
"4018",1,0.0715417729325222,0,0.00175131348511384,0,"signage"
"4019",1,0.055164740574475,0.00175131348511384,0,Inf,"signal"
"4020",15,2.2254247575606,0,0.0262697022767075,0,"signed"
"4021",7,0.830546122086775,0,0.0122591943957968,0,"signing"
"4022",2,0.379812979001021,0.00175131348511384,0.00175131348511384,1,"signs"
"4023",1,0.0627215543518003,0,0.00175131348511384,0,"silicon"
"4024",4,0.237956371624909,0.00175131348511384,0.00525394045534151,0.333333333333333,"silly"
"4025",9,1.11116150267668,0.00350262697022767,0.0122591943957968,0.285714285714286,"sim"
"4026",2,0.0797375606403482,0,0.00350262697022767,0,"similar"
"4027",19,1.7835611691272,0.00700525394045534,0.0262697022767075,0.266666666666667,"simple"
"4028",12,0.990787769292908,0.00175131348511384,0.0192644483362522,0.0909090909090909,"simply"
"4029",1,0.0663575864881366,0,0.00175131348511384,0,"simultaneously"
"4030",82,3.94264451031676,0.0367775831873905,0.106830122591944,0.344262295081967,"since"
"4031",1,0.0554990723355324,0,0.00175131348511384,0,"sinch"
"4032",7,0.631136807535423,0.00350262697022767,0.00875656742556918,0.4,"single"
"4033",1,0.0832486085032986,0,0.00175131348511384,0,"singling"
"4034",1,0.0863900654279514,0.00175131348511384,0,Inf,"sink"
"4035",1,0.109016034944796,0,0.00175131348511384,0,"sir"
"4036",1,0.120491407044248,0,0.00175131348511384,0,"siri"
"4037",1,0.0554990723355324,0,0.00175131348511384,0,"sis"
"4038",1,0.381556122306785,0.00175131348511384,0,Inf,"sisters"
"4039",6,1.31537755984628,0.00175131348511384,0.00875656742556918,0.2,"sit"
"4040",4,0.545224786791943,0.00350262697022767,0.00350262697022767,1,"site"
"4041",1,0.0427913408194525,0,0.00175131348511384,0,"siting"
"4042",1,0.381556122306785,0,0.00175131348511384,0,"sits"
"4043",4,0.315219463571149,0.00175131348511384,0.00525394045534151,0.333333333333333,"sitting"
"4044",1,0.109016034944796,0,0.00175131348511384,0,"situated"
"4045",19,0.948891235582793,0.0122591943957968,0.021015761821366,0.583333333333333,"situation"
"4046",3,0.336634894824265,0.00350262697022767,0.00175131348511384,2,"situations"
"4047",5,0.450653428856629,0.00350262697022767,0.00525394045534151,0.666666666666667,"six"
"4048",1,0.0517364233636319,0.00175131348511384,0,Inf,"size"
"4049",1,0.0271731363067147,0,0.00175131348511384,0,"skeptical"
"4050",1,0.055164740574475,0.00175131348511384,0,Inf,"skiing"
"4051",1,0.155209270090896,0,0.00175131348511384,0,"skill"
"4052",2,0.485556365200169,0,0.00350262697022767,0,"skilled"
"4053",7,0.874152136202068,0.00175131348511384,0.010507880910683,0.166666666666667,"skills"
"4054",1,0.26163848386751,0,0.00175131348511384,0,"skin"
"4055",1,0.10773349335721,0.00175131348511384,0,Inf,"skinetc"
"4056",3,0.524739382622411,0,0.00525394045534151,0,"skip"
"4057",1,0.0658801937795888,0,0.00175131348511384,0,"skipping"
"4058",1,0.127185374102262,0,0.00175131348511384,0,"skud"
"4059",1,0.0284389656377728,0,0.00175131348511384,0,"slammed"
"4060",1,0.269333733393025,0,0.00175131348511384,0,"slander"
"4061",1,0.113053665868677,0,0.00175131348511384,0,"slap"
"4062",1,0.19907275946441,0,0.00175131348511384,0,"sleazeball"
"4063",1,0.0984660960791704,0,0.00175131348511384,0,"sleeping"
"4064",1,0.0453334006701131,0,0.00175131348511384,0,"sleezyiest"
"4065",1,0.0627215543518003,0,0.00175131348511384,0,"slick"
"4066",1,0.0627215543518003,0,0.00175131348511384,0,"slide"
"4067",1,0.0963931256353984,0,0.00175131348511384,0,"slight"
"4068",1,0.416243042516493,0,0.00175131348511384,0,"slightly"
"4069",1,0.172780130855903,0,0.00175131348511384,0,"slim"
"4070",10,1.4737925229512,0.00350262697022767,0.0140105078809107,0.25,"slow"
"4071",1,4.57867346768142,0,0.00175131348511384,0,"slowest"
"4072",1,0.0880514128400273,0,0.00175131348511384,0,"slowing"
"4073",2,0.378399098397373,0,0.00350262697022767,0,"slowly"
"4074",1,0.269333733393025,0,0.00175131348511384,0,"sluggish"
"4075",1,0.208121521258246,0,0.00175131348511384,0,"smack"
"4076",15,0.999841020911454,0.0192644483362522,0.00700525394045534,2.75,"small"
"4077",2,0.484823449931943,0.00350262697022767,0,Inf,"smaller"
"4078",1,0.286167091730089,0.00175131348511384,0,Inf,"smallest"
"4079",18,1.28271267384577,0.00875656742556918,0.0227670753064799,0.384615384615385,"smart"
"4080",1,0.0285275605463017,0,0.00175131348511384,0,"smarter"
"4081",28,1.32915053290377,0.00700525394045534,0.042031523642732,0.166666666666667,"smartphone"
"4082",6,0.215287773704435,0.00175131348511384,0.00875656742556918,0.2,"smartphones"
"4083",1,0.0418143695678669,0,0.00175131348511384,0,"smells"
"4084",10,2.42150116259491,0.0157618213660245,0.00175131348511384,9,"smile"
"4085",1,0.0897779111310083,0,0.00175131348511384,0,"smiled"
"4086",1,0.315770583978029,0.00175131348511384,0,Inf,"smiling"
"4087",1,0.0224996239198104,0,0.00175131348511384,0,"smoke"
"4088",3,0.760961131011563,0.00525394045534151,0,Inf,"smooth"
"4089",1,0.0863900654279514,0.00175131348511384,0,Inf,"smoothie"
"4090",2,0.158454829673243,0.00350262697022767,0,Inf,"smoothly"
"4091",2,0.713767856844249,0,0.00350262697022767,0,"smug"
"4092",1,0.0640373911563835,0,0.00175131348511384,0,"snap"
"4093",1,0.0610489795690856,0.00175131348511384,0,Inf,"snarkgirlfor"
"4094",1,0.113053665868677,0,0.00175131348511384,0,"snarky"
"4095",1,0.572334183460178,0.00175131348511384,0,Inf,"snazzied"
"4096",1,0.0627215543518003,0,0.00175131348511384,0,"sneakers"
"4097",1,0.150120441563325,0,0.00175131348511384,0,"snickered"
"4098",1,0.0418143695678669,0,0.00175131348511384,0,"snowballs"
"4099",3,0.386562282327862,0.00350262697022767,0.00175131348511384,2,"social"
"4100",1,0.0872128279558366,0,0.00175131348511384,0,"soda"
"4101",2,0.482303834524187,0.00350262697022767,0,Inf,"soft"
"4102",8,0.544506461174614,0.00175131348511384,0.0122591943957968,0.142857142857143,"software"
"4103",1,0.069903411720327,0,0.00175131348511384,0,"sol"
"4104",9,0.601517852515094,0.00175131348511384,0.0140105078809107,0.125,"sold"
"4105",1,0.100630186102888,0,0.00175131348511384,0,"sole"
"4106",1,0.481965628176992,0,0.00175131348511384,0,"solely"
"4107",1,0.0897779111310083,0,0.00175131348511384,0,"solicited"
"4108",1,0.0906668013402262,0.00175131348511384,0,Inf,"solid"
"4109",11,1.38646191904237,0.00525394045534151,0.0140105078809107,0.375,"solution"
"4110",5,0.529118942645049,0.00350262697022767,0.00525394045534151,0.666666666666667,"solutions"
"4111",4,0.51339084752228,0.00350262697022767,0.00350262697022767,1,"solve"
"4112",11,2.48212551400119,0.0140105078809107,0.00525394045534151,2.66666666666667,"solved"
"4113",1,0.0457867346768142,0.00175131348511384,0,Inf,"solving"
"4114",2,0.31288014405896,0,0.00350262697022767,0,"somebody"
"4115",3,0.260076342827708,0.00525394045534151,0,Inf,"somehow"
"4116",70,3.83096922775914,0.0192644483362522,0.103327495621716,0.186440677966102,"someone"
"4117",2,0.183785353183242,0,0.00350262697022767,0,"someones"
"4118",50,3.34481159268952,0.021015761821366,0.0665499124343257,0.315789473684211,"something"
"4119",3,0.244985075496926,0,0.00525394045534151,0,"sometime"
"4120",10,1.1463312977294,0.00875656742556918,0.00875656742556918,1,"sometimes"
"4121",6,1.02264945277088,0.00525394045534151,0.00525394045534151,1,"somewhat"
"4122",6,1.37588067163422,0,0.010507880910683,0,"somewhere"
"4123",13,2.57383747702898,0.00875656742556918,0.0140105078809107,0.625,"son"
"4124",2,0.0568779312755456,0,0.00350262697022767,0,"sonofabitch"
"4125",4,0.311120753158572,0.00175131348511384,0.00525394045534151,0.333333333333333,"sons"
"4126",2,0.334042441818336,0.00175131348511384,0.00175131348511384,1,"soo"
"4127",16,1.44863546837999,0.00700525394045534,0.021015761821366,0.333333333333333,"soon"
"4128",2,0.246642296082306,0.00175131348511384,0.00175131348511384,1,"sooo"
"4129",1,0.183146938707257,0.00175131348511384,0,Inf,"soooo"
"4130",1,0.0880514128400273,0,0.00175131348511384,0,"sooooo"
"4131",2,0.209162741932381,0,0.00350262697022767,0,"soprano"
"4132",13,1.63385411948656,0.00175131348511384,0.021015761821366,0.0833333333333333,"sorry"
"4133",9,0.3948887901455,0,0.0157618213660245,0,"sort"
"4134",2,0.15990579875052,0.00175131348511384,0.00175131348511384,1,"sorted"
"4135",1,0.179555822262017,0.00175131348511384,0,Inf,"sorting"
"4136",1,0.0446699850505505,0,0.00175131348511384,0,"sothats"
"4137",1,0.0224996239198104,0,0.00175131348511384,0,"soul"
"4138",1,0.203496598563619,0.00175131348511384,0,Inf,"souly"
"4139",7,0.364147937938011,0.00175131348511384,0.010507880910683,0.166666666666667,"sound"
"4140",2,0.191112790221004,0,0.00350262697022767,0,"sounded"
"4141",3,0.299335709489041,0,0.00525394045534151,0,"sounds"
"4142",1,0.0934423156669678,0.00175131348511384,0,Inf,"soup"
"4143",2,0.179324502076395,0,0.00350262697022767,0,"south"
"4144",1,0.572334183460178,0.00175131348511384,0,Inf,"southeast"
"4145",2,0.166355832946841,0.00175131348511384,0.00175131348511384,1,"southpark"
"4146",5,0.384496472138765,0.00175131348511384,0.00700525394045534,0.25,"space"
"4147",1,0.0467211578334839,0,0.00175131348511384,0,"spacetime"
"4148",1,0.0517364233636319,0.00175131348511384,0,Inf,"spacious"
"4149",1,0.183146938707257,0.00175131348511384,0,Inf,"spanned"
"4150",3,0.243653423367492,0.00175131348511384,0.00350262697022767,0.5,"spare"
"4151",19,1.47709746879961,0.00175131348511384,0.031523642732049,0.0555555555555556,"speak"
"4152",2,0.150509559478935,0,0.00350262697022767,0,"speaker"
"4153",2,0.265420307003848,0,0.00350262697022767,0,"speakerphone"
"4154",7,0.640441179276033,0,0.0122591943957968,0,"speaking"
"4155",1,0.277495361677662,0,0.00175131348511384,0,"speaks"
"4156",6,1.31221805949257,0.00525394045534151,0.00525394045534151,1,"special"
"4157",1,0.0974185844187537,0,0.00175131348511384,0,"specialist"
"4158",1,0.0431950327139757,0,0.00175131348511384,0,"specialty"
"4159",3,0.503096429116301,0.00175131348511384,0.00350262697022767,0.5,"specific"
"4160",10,0.767810702586478,0.00525394045534151,0.0122591943957968,0.428571428571429,"specifically"
